QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1671,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,Hard,42.10378215,False,"array,binary-search,dynamic-programming,greedy",algorithms
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,Hard,70.81886285,False,"union-find,graph",algorithms
1675,Minimize Deviation in Array,minimize-deviation-in-array,Hard,54.03766376,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1575,Count All Possible Routes,count-all-possible-routes,Hard,65.18617373,False,"array,dynamic-programming,memoization",algorithms
1681,Minimum Incompatibility,minimum-incompatibility,Hard,39.04051835,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1569,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,Hard,53.54705137,False,"array,math,divide-and-conquer,dynamic-programming,tree,union-find,binary-search-tree,memoization,combinatorics,binary-tree",algorithms
1595,Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,Hard,48.4202012,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1879,Minimum XOR Sum of Two Arrays,minimum-xor-sum-of-two-arrays,Hard,47.94825339,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1494,Parallel Courses II,parallel-courses-ii,Hard,29.46633975,False,"dynamic-programming,bit-manipulation,graph,bitmask",algorithms
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,Hard,67.41455157,False,"union-find,graph,sorting,minimum-spanning-tree,strongly-connected-component",algorithms
1819,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,Hard,41.21389271,False,"array,math,counting,number-theory",algorithms
1416,Restore The Array,restore-the-array,Hard,47.36249459,False,"string,dynamic-programming",algorithms
1825,Finding MK Average,finding-mk-average,Hard,37.40685544,False,"design,queue,heap-priority-queue,data-stream,ordered-set",algorithms
1411,Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,Hard,63.80821918,False,dynamic-programming,algorithms
1830,Minimum Number of Operations to Make String Sorted,minimum-number-of-operations-to-make-string-sorted,Hard,50.02388915,False,"math,string,combinatorics",algorithms
1406,Stone Game III,stone-game-iii,Hard,63.64132102,False,"array,math,dynamic-programming,game-theory",algorithms
1835,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,Hard,61.7158781,False,"array,math,bit-manipulation",algorithms
1402,Reducing Dishes,reducing-dishes,Hard,76.23865407,False,"array,dynamic-programming,greedy,sorting",algorithms
1840,Maximum Building Height,maximum-building-height,Hard,36.53280625,False,"array,math,sorting",algorithms
1397,Find All Good Strings,find-all-good-strings,Hard,42.63993624,False,"string,dynamic-programming,string-matching",algorithms
1847,Closest Room,closest-room,Hard,38.71857388,False,"array,binary-search,sorting",algorithms
1851,Minimum Interval to Include Each Query,minimum-interval-to-include-each-query,Hard,50.54020984,False,"array,binary-search,line-sweep,sorting,heap-priority-queue",algorithms
1392,Longest Happy Prefix,longest-happy-prefix,Hard,46.63527454,False,"string,rolling-hash,string-matching,hash-function",algorithms
1857,Largest Color Value in a Directed Graph,largest-color-value-in-a-directed-graph,Hard,49.85779546,False,"hash-table,dynamic-programming,graph,topological-sort,memoization,counting",algorithms
1388,Pizza With 3n Slices,pizza-with-3n-slices,Hard,52.18285412,False,"array,dynamic-programming,greedy,heap-priority-queue",algorithms
1862,Sum of Floored Pairs,sum-of-floored-pairs,Hard,29.05149051,False,"array,math,binary-search,prefix-sum",algorithms
1383,Maximum Performance of a Team,maximum-performance-of-a-team,Hard,47.67507442,False,"array,greedy,sorting,heap-priority-queue",algorithms
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,number-of-ways-to-rearrange-sticks-with-k-sticks-visible,Hard,57.90840327,False,"math,dynamic-programming,combinatorics",algorithms
1377,Frog Position After T Seconds,frog-position-after-t-seconds,Hard,35.58203442,False,"tree,depth-first-search,breadth-first-search,graph",algorithms
1872,Stone Game VIII,stone-game-viii,Hard,53.2967033,False,"array,math,dynamic-programming,prefix-sum,game-theory",algorithms
1373,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,Hard,41.98861421,False,"dynamic-programming,tree,depth-first-search,binary-search-tree,binary-tree",algorithms
1420,Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,Hard,68.01962533,False,"dynamic-programming,prefix-sum",algorithms
1815,Maximum Number of Groups Getting Fresh Donuts,maximum-number-of-groups-getting-fresh-donuts,Hard,40.016458,False,"array,dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1425,Constrained Subsequence Sum,constrained-subsequence-sum,Hard,56.55285247,False,"array,dynamic-programming,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1808,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,Hard,33.53655762,False,"math,recursion",algorithms
1755,Closest Subsequence Sum,closest-subsequence-sum,Hard,39.99456681,False,"array,two-pointers,dynamic-programming,bit-manipulation,bitmask",algorithms
1483,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,Hard,34.92297412,False,"binary-search,dynamic-programming,tree,depth-first-search,breadth-first-search,design",algorithms
1761,Minimum Degree of a Connected Trio in a Graph,minimum-degree-of-a-connected-trio-in-a-graph,Hard,42.73319257,False,graph,algorithms
1478,Allocate Mailboxes,allocate-mailboxes,Hard,55.50668246,False,"array,math,dynamic-programming,sorting",algorithms
1766,Tree of Coprimes,tree-of-coprimes,Hard,41.34846783,False,"array,math,tree,depth-first-search,number-theory",algorithms
1473,Paint House III,paint-house-iii,Hard,61.01331905,False,"array,dynamic-programming",algorithms
1770,Maximum Score from Performing Multiplication Operations,maximum-score-from-performing-multiplication-operations,Hard,40.86653496,False,"array,dynamic-programming",algorithms
1771,Maximize Palindrome Length From Subsequences,maximize-palindrome-length-from-subsequences,Hard,36.64778949,False,"string,dynamic-programming",algorithms
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,Hard,60.48687869,False,"array,math,dynamic-programming,backtracking,combinatorics,probability-and-statistics",algorithms
1776,Car Fleet II,car-fleet-ii,Hard,55.55578568,False,"array,math,stack,heap-priority-queue,monotonic-stack",algorithms
1751,Maximum Number of Events That Can Be Attended II,maximum-number-of-events-that-can-be-attended-ii,Hard,61.3652222,False,"array,binary-search,dynamic-programming,sorting",algorithms
1463,Cherry Pickup II,cherry-pickup-ii,Hard,71.8523568,False,"array,dynamic-programming,matrix",algorithms
1458,Max Dot Product of Two Subsequences,max-dot-product-of-two-subsequences,Hard,62.45114417,False,"array,dynamic-programming",algorithms
1787,Make the XOR of All Segments Equal to Zero,make-the-xor-of-all-segments-equal-to-zero,Hard,39.89782703,False,"array,dynamic-programming,bit-manipulation",algorithms
1453,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,Hard,38.39160019,False,"array,math,geometry",algorithms
1793,Maximum Score of a Good Subarray,maximum-score-of-a-good-subarray,Hard,64.32017618,False,"array,two-pointers,binary-search,stack,monotonic-stack",algorithms
1449,Form Largest Integer With Digits That Add up to Target,form-largest-integer-with-digits-that-add-up-to-target,Hard,48.38866563,False,"array,dynamic-programming",algorithms
1444,Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,Hard,61.97189374,False,"array,dynamic-programming,memoization,matrix",algorithms
1799,Maximize Score After N Operations,maximize-score-after-n-operations,Hard,57.73550523,False,"array,math,dynamic-programming,backtracking,bit-manipulation,number-theory,bitmask",algorithms
1803,Count Pairs With XOR in a Range,count-pairs-with-xor-in-a-range,Hard,48.13379057,False,"array,bit-manipulation,trie",algorithms
1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,Hard,61.95685936,False,"array,binary-search,heap-priority-queue,matrix",algorithms
1434,Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,Hard,44.06258731,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1782,Count Pairs Of Nodes,count-pairs-of-nodes,Hard,40.54971157,False,"array,two-pointers,binary-search,graph,sorting",algorithms
2732,Find a Good Subset of the Matrix,find-a-good-subset-of-the-matrix,Hard,45.86037365,False,"array,hash-table,bit-manipulation,matrix",algorithms
2167,Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,Hard,41.67656215,False,"string,dynamic-programming",algorithms
2172,Maximum AND Sum of Array,maximum-and-sum-of-array,Hard,49.25301039,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
2514,Count Anagrams,count-anagrams,Hard,33.84174374,False,"hash-table,math,string,combinatorics,counting",algorithms
773,Sliding Puzzle,sliding-puzzle,Hard,65.12621878,False,"array,breadth-first-search,matrix",algorithms
770,Basic Calculator IV,basic-calculator-iv,Hard,55.65492922,False,"hash-table,math,string,stack,recursion",algorithms
2518,Number of Great Partitions,number-of-great-partitions,Hard,31.59212396,False,"array,dynamic-programming",algorithms
768,Max Chunks To Make Sorted II,max-chunks-to-make-sorted-ii,Hard,53.45362731,False,"array,stack,greedy,sorting,monotonic-stack",algorithms
765,Couples Holding Hands,couples-holding-hands,Hard,57.63432237,False,"greedy,depth-first-search,breadth-first-search,union-find,graph",algorithms
761,Special Binary String,special-binary-string,Hard,61.66081871,False,"string,recursion",algorithms
757,Set Intersection Size At Least Two,set-intersection-size-at-least-two,Hard,44.75681078,False,"array,greedy,sorting",algorithms
2528,Maximize the Minimum Powered City,maximize-the-minimum-powered-city,Hard,32.77596459,False,"array,binary-search,greedy,queue,sliding-window,prefix-sum",algorithms
753,Cracking the Safe,cracking-the-safe,Hard,57.16597819,False,"depth-first-search,graph,eulerian-circuit",algorithms
2532,Time to Cross a Bridge,time-to-cross-a-bridge,Hard,44.17935006,False,"array,heap-priority-queue,simulation",algorithms
749,Contain Virus,contain-virus,Hard,51.58593181,False,"array,depth-first-search,breadth-first-search,matrix,simulation",algorithms
745,Prefix and Suffix Search,prefix-and-suffix-search,Hard,41.15771155,False,"array,hash-table,string,design,trie",algorithms
2538,Difference Between Maximum and Minimum Price Sum,difference-between-maximum-and-minimum-price-sum,Hard,32.18642851,False,"array,dynamic-programming,tree,depth-first-search",algorithms
741,Cherry Pickup,cherry-pickup,Hard,37.24427608,False,"array,dynamic-programming,matrix",algorithms
2543,Check if Point Is Reachable,check-if-point-is-reachable,Hard,42.87650524,False,"math,number-theory",algorithms
736,Parse Lisp Expression,parse-lisp-expression,Hard,51.98856546,False,"hash-table,string,stack,recursion",algorithms
2547,Minimum Cost to Split an Array,minimum-cost-to-split-an-array,Hard,40.99209062,False,"array,hash-table,dynamic-programming,counting",algorithms
732,My Calendar III,my-calendar-iii,Hard,71.69560855,False,"binary-search,design,segment-tree,prefix-sum,ordered-set",algorithms
2551,Put Marbles in Bags,put-marbles-in-bags,Hard,66.45457719,False,"array,greedy,sorting,heap-priority-queue",algorithms
2552,Count Increasing Quadruplets,count-increasing-quadruplets,Hard,33.63078442,False,"array,dynamic-programming,binary-indexed-tree,enumeration,prefix-sum",algorithms
778,Swim in Rising Water,swim-in-rising-water,Hard,61.51154079,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,heap-priority-queue,matrix",algorithms
2509,Cycle Length Queries in a Tree,cycle-length-queries-in-a-tree,Hard,56.73009452,False,"array,tree,binary-tree",algorithms
2508,Add Edges to Make Degrees of All Nodes Even,add-edges-to-make-degrees-of-all-nodes-even,Hard,32.69609547,False,"hash-table,graph",algorithms
780,Reaching Points,reaching-points,Hard,33.38233969,False,math,algorithms
2448,Minimum Cost to Make Array Equal,minimum-cost-to-make-array-equal,Hard,46.03826437,False,"array,binary-search,greedy,sorting,prefix-sum",algorithms
2449,Minimum Number of Operations to Make Arrays Similar,minimum-number-of-operations-to-make-arrays-similar,Hard,62.14946752,False,"array,greedy,sorting",algorithms
818,Race Car,race-car,Hard,43.81150214,False,dynamic-programming,algorithms
2454,Next Greater Element IV,next-greater-element-iv,Hard,39.04496365,False,"array,binary-search,stack,sorting,heap-priority-queue,monotonic-stack",algorithms
815,Bus Routes,bus-routes,Hard,47.50030679,False,"array,hash-table,breadth-first-search",algorithms
2458,Height of Binary Tree After Subtree Removal Queries,height-of-binary-tree-after-subtree-removal-queries,Hard,41.21138887,False,"array,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
810,Chalkboard XOR Game,chalkboard-xor-game,Hard,60.98184608,False,"array,math,bit-manipulation,brainteaser,game-theory",algorithms
2463,Minimum Total Distance Traveled,minimum-total-distance-traveled,Hard,40.90332879,False,"array,dynamic-programming,sorting",algorithms
2468,Split Message Based on Limit,split-message-based-on-limit,Hard,43.98973434,False,"string,binary-search",algorithms
805,Split Array With Same Average,split-array-with-same-average,Hard,25.55482582,False,"array,math,dynamic-programming,bit-manipulation,bitmask",algorithms
730,Count Different Palindromic Subsequences,count-different-palindromic-subsequences,Hard,45.99624874,False,"string,dynamic-programming",algorithms
